Logging to logs/ppo_cnn_7x7_4
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 380         |
|    ep_rew_mean          | 7.23        |
| time/                   |             |
|    fps                  | 1339        |
|    iterations           | 278         |
|    time_elapsed         | 13599       |
|    total_timesteps      | 18219008    |
| train/                  |             |
|    approx_kl            | 0.015474377 |
|    clip_fraction        | 0.0459      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0516     |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.00041     |
|    loss                 | 0.016       |
|    n_updates            | 1108        |
|    policy_gradient_loss | -0.000164   |
|    value_loss           | 0.0372      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 362        |
|    ep_rew_mean          | 7.23       |
| time/                   |            |
|    fps                  | 1339       |
|    iterations           | 279        |
|    time_elapsed         | 13649      |
|    total_timesteps      | 18284544   |
| train/                  |            |
|    approx_kl            | 0.03287149 |
|    clip_fraction        | 0.0495     |
|    clip_range           | 0.127      |
|    entropy_loss         | -0.0483    |
|    explained_variance   | 0.851      |
|    learning_rate        | 0.000409   |
|    loss                 | 0.0162     |
|    n_updates            | 1112       |
|    policy_gradient_loss | 0.00105    |
|    value_loss           | 0.0473     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 355         |
|    ep_rew_mean          | 6.49        |
| time/                   |             |
|    fps                  | 1339        |
|    iterations           | 280         |
|    time_elapsed         | 13698       |
|    total_timesteps      | 18350080    |
| train/                  |             |
|    approx_kl            | 0.009033941 |
|    clip_fraction        | 0.0415      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0503     |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.000409    |
|    loss                 | 0.0163      |
|    n_updates            | 1116        |
|    policy_gradient_loss | -0.000408   |
|    value_loss           | 0.0423      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 372         |
|    ep_rew_mean          | 7.37        |
| time/                   |             |
|    fps                  | 1339        |
|    iterations           | 281         |
|    time_elapsed         | 13747       |
|    total_timesteps      | 18415616    |
| train/                  |             |
|    approx_kl            | 0.018267445 |
|    clip_fraction        | 0.0397      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0527     |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.000409    |
|    loss                 | 0.0172      |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.00013    |
|    value_loss           | 0.0421      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | 7.24        |
| time/                   |             |
|    fps                  | 1339        |
|    iterations           | 282         |
|    time_elapsed         | 13797       |
|    total_timesteps      | 18481152    |
| train/                  |             |
|    approx_kl            | 0.010231907 |
|    clip_fraction        | 0.0333      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0517     |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.000408    |
|    loss                 | 0.0112      |
|    n_updates            | 1124        |
|    policy_gradient_loss | -0.000623   |
|    value_loss           | 0.0335      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 363         |
|    ep_rew_mean          | 6.82        |
| time/                   |             |
|    fps                  | 1339        |
|    iterations           | 283         |
|    time_elapsed         | 13850       |
|    total_timesteps      | 18546688    |
| train/                  |             |
|    approx_kl            | 0.008642657 |
