Logging to logs/PPO_4
---------------------------------
| rollout/           |          |
| rollout/                |               |
|    ep_len_mean          | 36.2          |
|    ep_rew_mean          | 4.15          |
| time/                   |               |
|    fps                  | 16313         |
|    iterations           | 1000          |
|    time_elapsed         | 4017          |
|    total_timesteps      | 65536000      |
| train/                  |               |
|    approx_kl            | 0.00010036991 |
|    clip_fraction        | 0.00612       |
|    clip_range           | 0.0682        |
|    entropy_loss         | -0.0208       |
|    explained_variance   | 0.416         |
|    learning_rate        | 8.8e-05       |
|    loss                 | 0.0197        |
|    n_updates            | 3996          |
|    policy_gradient_loss | -0.000249     |
|    value_loss           | 0.0327        |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.8        |
|    ep_rew_mean          | 4.23        |
| time/                   |             |
|    fps                  | 16311       |
|    iterations           | 1001        |
|    time_elapsed         | 4021        |
|    total_timesteps      | 65601536    |
| train/                  |             |
|    approx_kl            | 9.37813e-05 |
|    clip_fraction        | 0.00647     |
|    clip_range           | 0.0681      |
|    entropy_loss         | -0.0216     |
|    explained_variance   | 0.425       |
|    learning_rate        | 8.78e-05    |
|    loss                 | 0.0133      |
|    n_updates            | 4000        |
|    policy_gradient_loss | -0.000259   |
|    value_loss           | 0.0297      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.9         |
|    ep_rew_mean          | 4.19         |
| time/                   |              |
|    fps                  | 16311        |
|    iterations           | 1002         |
|    time_elapsed         | 4025         |
|    total_timesteps      | 65667072     |
| train/                  |              |
|    approx_kl            | 9.958814e-05 |
|    clip_fraction        | 0.00627      |
|    clip_range           | 0.068        |
|    entropy_loss         | -0.0218      |
|    explained_variance   | 0.43         |
|    learning_rate        | 8.76e-05     |
|    loss                 | 0.0178       |
|    n_updates            | 4004         |
|    policy_gradient_loss | -0.000246    |
|    value_loss           | 0.0312       |
------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 36.2           |
|    ep_rew_mean          | 4.28           |
| time/                   |                |
|    fps                  | 16309          |
|    iterations           | 1003           |
|    time_elapsed         | 4030           |
|    total_timesteps      | 65732608       |
| train/                  |                |
|    approx_kl            | 0.000105650484 |
|    clip_fraction        | 0.00631        |
|    clip_range           | 0.0679         |
|    entropy_loss         | -0.0211        |
|    explained_variance   | 0.427          |
|    learning_rate        | 8.75e-05       |
|    loss                 | 0.0118         |
|    n_updates            | 4008           |
|    policy_gradient_loss | -0.000271      |
|    value_loss           | 0.0322         |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.9          |
