Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | 10.7         |
| time/                   |              |
|    fps                  | 17503        |
|    iterations           | 990          |
|    time_elapsed         | 3706         |
|    total_timesteps      | 64880640     |
| train/                  |              |
|    approx_kl            | 0.0002451251 |
|    clip_fraction        | 0.0177       |
|    clip_range           | 0.069        |
|    entropy_loss         | -0.0672      |
|    explained_variance   | 0.912        |
|    learning_rate        | 8.96e-05     |
|    loss                 | 0.0139       |
|    n_updates            | 3956         |
|    policy_gradient_loss | -0.000353    |
|    value_loss           | 0.0439       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 175           |
|    ep_rew_mean          | 10.7          |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 991           |
|    time_elapsed         | 3710          |
|    total_timesteps      | 64946176      |
| train/                  |               |
|    approx_kl            | 0.00023416805 |
|    clip_fraction        | 0.0186        |
|    clip_range           | 0.0689        |
|    entropy_loss         | -0.0681       |
|    explained_variance   | 0.906         |
|    learning_rate        | 8.94e-05      |
|    loss                 | 0.0182        |
|    n_updates            | 3960          |
|    policy_gradient_loss | -0.000328     |
|    value_loss           | 0.0476        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 992           |
|    time_elapsed         | 3714          |
|    total_timesteps      | 65011712      |
| train/                  |               |
|    approx_kl            | 0.00020388325 |
|    clip_fraction        | 0.0177        |
|    clip_range           | 0.0688        |
|    entropy_loss         | -0.0674       |
|    explained_variance   | 0.903         |
|    learning_rate        | 8.93e-05      |
|    loss                 | 0.0142        |
|    n_updates            | 3964          |
|    policy_gradient_loss | -0.000214     |
|    value_loss           | 0.0499        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 178           |
|    ep_rew_mean          | 10.8          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 993           |
|    time_elapsed         | 3718          |
|    total_timesteps      | 65077248      |
| train/                  |               |
|    approx_kl            | 0.00021671696 |
|    clip_fraction        | 0.0189        |
|    clip_range           | 0.0687        |
|    entropy_loss         | -0.0667       |
|    explained_variance   | 0.905         |
|    learning_rate        | 8.91e-05      |
|    loss                 | 0.0205        |
|    n_updates            | 3968          |
